Date,Date2,FORECAST,STD,L95,U95,RESIDUAL
15JAN2020,15JAN2020,20889.667906,1411.318424,18123.534625,23655.801188,1039.3320935
16JAN2020,16JAN2020,20890.620518,1411.318424,18124.487236,23656.7538,1039.3794818
17JAN2020,17JAN2020,20891.57313,1411.318424,18125.439848,23657.706412,1039.42687
18JAN2020,18JAN2020,20892.525742,1411.318424,18126.39246,23658.659023,1039.4742583
19JAN2020,19JAN2020,20893.478353,1411.318424,18127.345072,23659.611635,1039.5216465
20JAN2020,20JAN2020,20894.430965,1411.318424,18128.297683,23660.564247,1039.5690348
21JAN2020,21JAN2020,20895.383577,1411.318424,18129.250295,23661.516859,1039.616423
22JAN2020,22JAN2020,20896.336189,1411.318424,18130.202907,23662.46947,1039.6638113
23JAN2020,23JAN2020,20897.2888,1411.318424,18131.155519,23663.422082,1039.7111995
24JAN2020,24JAN2020,20898.241412,1411.318424,18132.10813,23664.374694,1039.7585878
25JAN2020,25JAN2020,20899.194024,1411.318424,18133.060742,23665.327306,1039.805976
26JAN2020,26JAN2020,20900.146636,1411.318424,18134.013354,23666.279917,1039.8533643
27JAN2020,27JAN2020,20901.099247,1411.318424,18134.965966,23667.232529,1039.9007525
28JAN2020,28JAN2020,20902.051859,1411.318424,18135.918577,23668.185141,1039.9481408
29JAN2020,29JAN2020,20903.004471,1411.318424,18136.871189,23669.137753,1039.995529
30JAN2020,30JAN2020,20903.957083,1411.318424,18137.823801,23670.090364,1040.0429173
31JAN2020,31JAN2020,20904.909694,1411.318424,18138.776413,23671.042976,1040.0903055
01FEB2020,01FEB2020,20905.862306,1411.318424,18139.729024,23671.995588,1040.1376938
02FEB2020,02FEB2020,20906.814918,1411.318424,18140.681636,23672.9482,1040.185082
03FEB2020,03FEB2020,20907.76753,1411.318424,18141.634248,23673.900811,1040.2324703
04FEB2020,04FEB2020,20908.720141,1411.318424,18142.58686,23674.853423,1040.2798585
05FEB2020,05FEB2020,20909.672753,1411.318424,18143.539471,23675.806035,1040.3272468
06FEB2020,06FEB2020,20910.625365,1411.318424,18144.492083,23676.758647,1040.374635
07FEB2020,07FEB2020,20911.577977,1411.318424,18145.444695,23677.711258,1040.4220233
08FEB2020,08FEB2020,20912.530588,1411.318424,18146.397307,23678.66387,1040.4694116
09FEB2020,09FEB2020,20913.4832,1411.318424,18147.349918,23679.616482,1040.5167998
10FEB2020,10FEB2020,20914.435812,1411.318424,18148.30253,23680.569094,1040.5641881
11FEB2020,11FEB2020,20915.388424,1411.318424,18149.255142,23681.521705,1040.6115763
12FEB2020,12FEB2020,20916.341035,1411.318424,18150.207754,23682.474317,1040.6589646
13FEB2020,13FEB2020,20917.293647,1411.318424,18151.160365,23683.426929,1040.7063528
14FEB2020,14FEB2020,20918.246259,1411.318424,18152.112977,23684.379541,1040.7537411
15FEB2020,15FEB2020,20919.198871,1411.318424,18153.065589,23685.332152,1040.8011293
16FEB2020,16FEB2020,20920.151482,1411.318424,18154.018201,23686.284764,1040.8485176
17FEB2020,17FEB2020,20921.104094,1411.318424,18154.970812,23687.237376,1040.8959058
18FEB2020,18FEB2020,20922.056706,1411.318424,18155.923424,23688.189988,1040.9432941
19FEB2020,19FEB2020,20923.009318,1411.318424,18156.876036,23689.142599,1040.9906823
20FEB2020,20FEB2020,20923.961929,1411.318424,18157.828648,23690.095211,1041.0380706
21FEB2020,21FEB2020,20924.914541,1411.318424,18158.781259,23691.047823,1041.0854588
22FEB2020,22FEB2020,20925.867153,1411.318424,18159.733871,23692.000435,1041.1328471
23FEB2020,23FEB2020,20926.819765,1411.318424,18160.686483,23692.953046,1041.1802353
24FEB2020,24FEB2020,20927.772376,1411.318424,18161.639095,23693.905658,1041.2276236
25FEB2020,25FEB2020,20928.724988,1411.318424,18162.591706,23694.85827,1041.2750118
26FEB2020,26FEB2020,20929.6776,1411.318424,18163.544318,23695.810882,1041.3224001
27FEB2020,27FEB2020,20930.630212,1411.318424,18164.49693,23696.763493,1041.3697883
28FEB2020,28FEB2020,20931.582823,1411.318424,18165.449542,23697.716105,1041.4171766
29FEB2020,29FEB2020,20932.535435,1411.318424,18166.402153,23698.668717,1041.4645648
01MAR2020,01MAR2020,20933.488047,1411.318424,18167.354765,23699.621329,1041.5119531
02MAR2020,02MAR2020,20934.440659,1411.318424,18168.307377,23700.57394,1041.5593413
03MAR2020,03MAR2020,20935.39327,1411.318424,18169.259989,23701.526552,1041.6067296
04MAR2020,04MAR2020,20936.345882,1411.318424,18170.2126,23702.479164,1041.6541179
05MAR2020,05MAR2020,20937.298494,1411.318424,18171.165212,23703.431776,1041.7015061
06MAR2020,06MAR2020,20938.251106,1411.318424,18172.117824,23704.384387,1041.7488944
07MAR2020,07MAR2020,20939.203717,1411.318424,18173.070436,23705.336999,1041.7962826
08MAR2020,08MAR2020,20940.156329,1411.318424,18174.023047,23706.289611,1041.8436709
09MAR2020,09MAR2020,20941.108941,1411.318424,18174.975659,23707.242223,1041.8910591
10MAR2020,10MAR2020,20942.061553,1411.318424,18175.928271,23708.194834,1041.9384474
11MAR2020,11MAR2020,20943.014164,1411.318424,18176.880883,23709.147446,1041.9858356
12MAR2020,12MAR2020,20943.966776,1411.318424,18177.833494,23710.100058,1042.0332239
13MAR2020,13MAR2020,20944.919388,1411.318424,18178.786106,23711.05267,1042.0806121
14MAR2020,14MAR2020,20945.872,1411.318424,18179.738718,23712.005281,1042.1280004
15MAR2020,15MAR2020,20946.824611,1411.318424,18180.69133,23712.957893,1042.1753886
16MAR2020,16MAR2020,20947.777223,1411.318424,18181.643941,23713.910505,1042.2227769
17MAR2020,17MAR2020,20948.729835,1411.318424,18182.596553,23714.863117,1042.2701651
18MAR2020,18MAR2020,20949.682447,1411.318424,18183.549165,23715.815728,1042.3175534
19MAR2020,19MAR2020,20950.635058,1411.318424,18184.501777,23716.76834,1042.3649416
20MAR2020,20MAR2020,20951.58767,1411.318424,18185.454388,23717.720952,1042.4123299
21MAR2020,21MAR2020,20952.540282,1411.318424,18186.407,23718.673564,1042.4597181
22MAR2020,22MAR2020,20953.492894,1411.318424,18187.359612,23719.626175,1042.5071064
23MAR2020,23MAR2020,20954.445505,1411.318424,18188.312224,23720.578787,1042.5544946
24MAR2020,24MAR2020,20955.398117,1411.318424,18189.264835,23721.531399,1042.6018829
25MAR2020,25MAR2020,20956.350729,1411.318424,18190.217447,23722.484011,1042.6492711
26MAR2020,26MAR2020,20957.303341,1411.318424,18191.170059,23723.436622,1042.6966594
27MAR2020,27MAR2020,20958.255952,1411.318424,18192.122671,23724.389234,1042.7440476
28MAR2020,28MAR2020,20959.208564,1411.318424,18193.075282,23725.341846,1042.7914359
29MAR2020,29MAR2020,20960.161176,1411.318424,18194.027894,23726.294458,1042.8388242
30MAR2020,30MAR2020,20961.113788,1411.318424,18194.980506,23727.247069,1042.8862124
31MAR2020,31MAR2020,20962.066399,1411.318424,18195.933118,23728.199681,1042.9336007
01APR2020,01APR2020,20963.019011,1411.318424,18196.885729,23729.152293,1042.9809889
02APR2020,02APR2020,20963.971623,1411.318424,18197.838341,23730.104905,1043.0283772
03APR2020,03APR2020,20964.924235,1411.318424,18198.790953,23731.057516,1043.0757654
04APR2020,04APR2020,20965.876846,1411.318424,18199.743565,23732.010128,1043.1231537
05APR2020,05APR2020,20966.829458,1411.318424,18200.696176,23732.96274,1043.1705419
06APR2020,06APR2020,20967.78207,1411.318424,18201.648788,23733.915352,1043.2179302
07APR2020,07APR2020,20968.734682,1411.318424,18202.6014,23734.867963,1043.2653184
08APR2020,08APR2020,20969.687293,1411.318424,18203.554012,23735.820575,1043.3127067
09APR2020,09APR2020,20970.639905,1411.318424,18204.506623,23736.773187,1043.3600949
10APR2020,10APR2020,20971.592517,1411.318424,18205.459235,23737.725799,1043.4074832
11APR2020,11APR2020,20972.545129,1411.318424,18206.411847,23738.67841,1043.4548714
12APR2020,12APR2020,20973.49774,1411.318424,18207.364459,23739.631022,1043.5022597
13APR2020,13APR2020,20974.450352,1411.318424,18208.31707,23740.583634,1043.5496479
14APR2020,14APR2020,20975.402964,1411.318424,18209.269682,23741.536246,1043.5970362
15APR2020,15APR2020,20976.355576,1411.318424,18210.222294,23742.488857,1043.6444244
16APR2020,16APR2020,20977.308187,1411.318424,18211.174906,23743.441469,1043.6918127
17APR2020,17APR2020,20978.260799,1411.318424,18212.127517,23744.394081,1043.7392009
18APR2020,18APR2020,20979.213411,1411.318424,18213.080129,23745.346693,1043.7865892
19APR2020,19APR2020,20980.166023,1411.318424,18214.032741,23746.299304,1043.8339774
20APR2020,20APR2020,20981.118634,1411.318424,18214.985353,23747.251916,1043.8813657
21APR2020,21APR2020,20982.071246,1411.318424,18215.937964,23748.204528,1043.928754
22APR2020,22APR2020,20983.023858,1411.318424,18216.890576,23749.15714,1043.9761422
23APR2020,23APR2020,20983.97647,1411.318424,18217.843188,23750.109751,1044.0235305
24APR2020,24APR2020,20984.929081,1411.318424,18218.7958,23751.062363,1044.0709187
25APR2020,25APR2020,20985.881693,1411.318424,18219.748411,23752.014975,1044.118307
26APR2020,26APR2020,20986.834305,1411.318424,18220.701023,23752.967587,1044.1656952
27APR2020,27APR2020,20987.786917,1411.318424,18221.653635,23753.920198,1044.2130835
28APR2020,28APR2020,20988.739528,1411.318424,18222.606247,23754.87281,1044.2604717
29APR2020,29APR2020,20989.69214,1411.318424,18223.558858,23755.825422,1044.30786
30APR2020,30APR2020,20990.644752,1411.318424,18224.51147,23756.778034,1044.3552482
01MAY2020,01MAY2020,20991.597364,1411.318424,18225.464082,23757.730645,1044.4026365
02MAY2020,02MAY2020,20992.549975,1411.318424,18226.416694,23758.683257,1044.4500247
03MAY2020,03MAY2020,20993.502587,1411.318424,18227.369305,23759.635869,1044.497413
04MAY2020,04MAY2020,20994.455199,1411.318424,18228.321917,23760.588481,1044.5448012
05MAY2020,05MAY2020,20995.407811,1411.318424,18229.274529,23761.541092,1044.5921895
06MAY2020,06MAY2020,20996.360422,1411.318424,18230.227141,23762.493704,1044.6395777
07MAY2020,07MAY2020,20997.313034,1411.318424,18231.179752,23763.446316,1044.686966
08MAY2020,08MAY2020,20998.265646,1411.318424,18232.132364,23764.398928,1044.7343542
09MAY2020,09MAY2020,20999.218258,1411.318424,18233.084976,23765.351539,1044.7817425
10MAY2020,10MAY2020,21000.170869,1411.318424,18234.037588,23766.304151,1044.8291307
11MAY2020,11MAY2020,21001.123481,1411.318424,18234.990199,23767.256763,1044.876519
12MAY2020,12MAY2020,21002.076093,1411.318424,18235.942811,23768.209375,1044.9239072
13MAY2020,13MAY2020,21003.028705,1411.318424,18236.895423,23769.161986,1044.9712955
14MAY2020,14MAY2020,21003.981316,1411.318424,18237.848035,23770.114598,1045.0186837
15MAY2020,15MAY2020,21004.933928,1411.318424,18238.800646,23771.06721,1045.066072
16MAY2020,16MAY2020,21005.88654,1411.318424,18239.753258,23772.019821,1045.1134603
17MAY2020,17MAY2020,21006.839151,1411.318424,18240.70587,23772.972433,1045.1608485
18MAY2020,18MAY2020,21007.791763,1411.318424,18241.658481,23773.925045,1045.2082368
19MAY2020,19MAY2020,21008.744375,1411.318424,18242.611093,23774.877657,1045.255625
20MAY2020,20MAY2020,21009.696987,1411.318424,18243.563705,23775.830268,1045.3030133
21MAY2020,21MAY2020,21010.649598,1411.318424,18244.516317,23776.78288,1045.3504015
22MAY2020,22MAY2020,21011.60221,1411.318424,18245.468928,23777.735492,1045.3977898
23MAY2020,23MAY2020,21012.554822,1411.318424,18246.42154,23778.688104,1045.445178
24MAY2020,24MAY2020,21013.507434,1411.318424,18247.374152,23779.640715,1045.4925663
25MAY2020,25MAY2020,21014.460045,1411.318424,18248.326764,23780.593327,1045.5399545
26MAY2020,26MAY2020,21015.412657,1411.318424,18249.279375,23781.545939,1045.5873428
27MAY2020,27MAY2020,21016.365269,1411.318424,18250.231987,23782.498551,1045.634731
28MAY2020,28MAY2020,21017.317881,1411.318424,18251.184599,23783.451162,1045.6821193
29MAY2020,29MAY2020,21018.270492,1411.318424,18252.137211,23784.403774,1045.7295075
30MAY2020,30MAY2020,21019.223104,1411.318424,18253.089822,23785.356386,1045.7768958
31MAY2020,31MAY2020,21020.175716,1411.318424,18254.042434,23786.308998,1045.824284
01JUN2020,01JUN2020,21021.128328,1411.318424,18254.995046,23787.261609,1045.8716723
02JUN2020,02JUN2020,21022.080939,1411.318424,18255.947658,23788.214221,1045.9190605
03JUN2020,03JUN2020,21023.033551,1411.318424,18256.900269,23789.166833,1045.9664488
04JUN2020,04JUN2020,21023.986163,1411.318424,18257.852881,23790.119445,1046.013837
05JUN2020,05JUN2020,21024.938775,1411.318424,18258.805493,23791.072056,1046.0612253
06JUN2020,06JUN2020,21025.891386,1411.318424,18259.758105,23792.024668,1046.1086135
07JUN2020,07JUN2020,21026.843998,1411.318424,18260.710716,23792.97728,1046.1560018
08JUN2020,08JUN2020,21027.79661,1411.318424,18261.663328,23793.929892,1046.20339
09JUN2020,09JUN2020,21028.749222,1411.318424,18262.61594,23794.882503,1046.2507783
10JUN2020,10JUN2020,21029.701833,1411.318424,18263.568552,23795.835115,1046.2981666
11JUN2020,11JUN2020,21030.654445,1411.318424,18264.521163,23796.787727,1046.3455548
12JUN2020,12JUN2020,21031.607057,1411.318424,18265.473775,23797.740339,1046.3929431
13JUN2020,13JUN2020,21032.559669,1411.318424,18266.426387,23798.69295,1046.4403313
14JUN2020,14JUN2020,21033.51228,1411.318424,18267.378999,23799.645562,1046.4877196
15JUN2020,15JUN2020,21034.464892,1411.318424,18268.33161,23800.598174,1046.5351078
16JUN2020,16JUN2020,21035.417504,1411.318424,18269.284222,23801.550786,1046.5824961
17JUN2020,17JUN2020,21036.370116,1411.318424,18270.236834,23802.503397,1046.6298843
18JUN2020,18JUN2020,21037.322727,1411.318424,18271.189446,23803.456009,1046.6772726
19JUN2020,19JUN2020,21038.275339,1411.318424,18272.142057,23804.408621,1046.7246608
20JUN2020,20JUN2020,21039.227951,1411.318424,18273.094669,23805.361233,1046.7720491
21JUN2020,21JUN2020,21040.180563,1411.318424,18274.047281,23806.313844,1046.8194373
22JUN2020,22JUN2020,21041.133174,1411.318424,18274.999893,23807.266456,1046.8668256
23JUN2020,23JUN2020,21042.085786,1411.318424,18275.952504,23808.219068,1046.9142138
24JUN2020,24JUN2020,21043.038398,1411.318424,18276.905116,23809.17168,1046.9616021
25JUN2020,25JUN2020,21043.99101,1411.318424,18277.857728,23810.124291,1047.0089903
26JUN2020,26JUN2020,21044.943621,1411.318424,18278.81034,23811.076903,1047.0563786
27JUN2020,27JUN2020,21045.896233,1411.318424,18279.762951,23812.029515,1047.1037668
28JUN2020,28JUN2020,21046.848845,1411.318424,18280.715563,23812.982127,1047.1511551
29JUN2020,29JUN2020,21047.801457,1411.318424,18281.668175,23813.934738,1047.1985433
30JUN2020,30JUN2020,21048.754068,1411.318424,18282.620787,23814.88735,1047.2459316
01JUL2020,01JUL2020,21049.70668,1411.318424,18283.573398,23815.839962,1047.2933198
02JUL2020,02JUL2020,21050.659292,1411.318424,18284.52601,23816.792574,1047.3407081
03JUL2020,03JUL2020,21051.611904,1411.318424,18285.478622,23817.745185,1047.3880964
04JUL2020,04JUL2020,21052.564515,1411.318424,18286.431234,23818.697797,1047.4354846
05JUL2020,05JUL2020,21053.517127,1411.318424,18287.383845,23819.650409,1047.4828729
06JUL2020,06JUL2020,21054.469739,1411.318424,18288.336457,23820.603021,1047.5302611
07JUL2020,07JUL2020,21055.422351,1411.318424,18289.289069,23821.555632,1047.5776494
08JUL2020,08JUL2020,21056.374962,1411.318424,18290.241681,23822.508244,1047.6250376
09JUL2020,09JUL2020,21057.327574,1411.318424,18291.194292,23823.460856,1047.6724259
10JUL2020,10JUL2020,21058.280186,1411.318424,18292.146904,23824.413468,1047.7198141
11JUL2020,11JUL2020,21059.232798,1411.318424,18293.099516,23825.366079,1047.7672024
12JUL2020,12JUL2020,21060.185409,1411.318424,18294.052128,23826.318691,1047.8145906
13JUL2020,13JUL2020,21061.138021,1411.318424,18295.004739,23827.271303,1047.8619789
14JUL2020,14JUL2020,21062.090633,1411.318424,18295.957351,23828.223915,1047.9093671
15JUL2020,15JUL2020,21063.043245,1411.318424,18296.909963,23829.176526,1047.9567554
16JUL2020,16JUL2020,21063.995856,1411.318424,18297.862575,23830.129138,1048.0041436
17JUL2020,17JUL2020,21064.948468,1411.318424,18298.815186,23831.08175,1048.0515319
18JUL2020,18JUL2020,21065.90108,1411.318424,18299.767798,23832.034362,1048.0989201
19JUL2020,19JUL2020,21066.853692,1411.318424,18300.72041,23832.986973,1048.1463084
20JUL2020,20JUL2020,21067.806303,1411.318424,18301.673022,23833.939585,1048.1936966
21JUL2020,21JUL2020,21068.758915,1411.318424,18302.625633,23834.892197,1048.2410849
22JUL2020,22JUL2020,21069.711527,1411.318424,18303.578245,23835.844809,1048.2884731
23JUL2020,23JUL2020,21070.664139,1411.318424,18304.530857,23836.79742,1048.3358614
24JUL2020,24JUL2020,21071.61675,1411.318424,18305.483469,23837.750032,1048.3832496
25JUL2020,25JUL2020,21072.569362,1411.318424,18306.43608,23838.702644,1048.4306379
26JUL2020,26JUL2020,21073.521974,1411.318424,18307.388692,23839.655256,1048.4780261
27JUL2020,27JUL2020,21074.474586,1411.318424,18308.341304,23840.607867,1048.5254144
28JUL2020,28JUL2020,21075.427197,1411.318424,18309.293916,23841.560479,1048.5728027
29JUL2020,29JUL2020,21076.379809,1411.318424,18310.246527,23842.513091,1048.6201909
30JUL2020,30JUL2020,21077.332421,1411.318424,18311.199139,23843.465703,1048.6675792
31JUL2020,31JUL2020,21078.285033,1411.318424,18312.151751,23844.418314,1048.7149674
01AUG2020,01AUG2020,21079.237644,1411.318424,18313.104363,23845.370926,1048.7623557
02AUG2020,02AUG2020,21080.190256,1411.318424,18314.056974,23846.323538,1048.8097439
03AUG2020,03AUG2020,21081.142868,1411.318424,18315.009586,23847.27615,1048.8571322
04AUG2020,04AUG2020,21082.09548,1411.318424,18315.962198,23848.228761,1048.9045204
05AUG2020,05AUG2020,21083.048091,1411.318424,18316.91481,23849.181373,1048.9519087
06AUG2020,06AUG2020,21084.000703,1411.318424,18317.867421,23850.133985,1048.9992969
07AUG2020,07AUG2020,21084.953315,1411.318424,18318.820033,23851.086597,1049.0466852
08AUG2020,08AUG2020,21085.905927,1411.318424,18319.772645,23852.039208,1049.0940734
09AUG2020,09AUG2020,21086.858538,1411.318424,18320.725257,23852.99182,1049.1414617
10AUG2020,10AUG2020,21087.81115,1411.318424,18321.677868,23853.944432,1049.1888499
11AUG2020,11AUG2020,21088.763762,1411.318424,18322.63048,23854.897044,1049.2362382
12AUG2020,12AUG2020,21089.716374,1411.318424,18323.583092,23855.849655,1049.2836264
13AUG2020,13AUG2020,21090.668985,1411.318424,18324.535704,23856.802267,1049.3310147
14AUG2020,14AUG2020,21091.621597,1411.318424,18325.488315,23857.754879,1049.3784029
15AUG2020,15AUG2020,21092.574209,1411.318424,18326.440927,23858.707491,1049.4257912
16AUG2020,16AUG2020,21093.526821,1411.318424,18327.393539,23859.660102,1049.4731794
17AUG2020,17AUG2020,21094.479432,1411.318424,18328.346151,23860.612714,1049.5205677
18AUG2020,18AUG2020,21095.432044,1411.318424,18329.298762,23861.565326,1049.5679559
19AUG2020,19AUG2020,21096.384656,1411.318424,18330.251374,23862.517938,1049.6153442
20AUG2020,20AUG2020,21097.337268,1411.318424,18331.203986,23863.470549,1049.6627324
21AUG2020,21AUG2020,21098.289879,1411.318424,18332.156598,23864.423161,1049.7101207
22AUG2020,22AUG2020,21099.242491,1411.318424,18333.109209,23865.375773,1049.757509
23AUG2020,23AUG2020,21100.195103,1411.318424,18334.061821,23866.328385,1049.8048972
24AUG2020,24AUG2020,21101.147715,1411.318424,18335.014433,23867.280996,1049.8522855
25AUG2020,25AUG2020,21102.100326,1411.318424,18335.967045,23868.233608,1049.8996737
26AUG2020,26AUG2020,21103.052938,1411.318424,18336.919656,23869.18622,1049.947062
27AUG2020,27AUG2020,21104.00555,1411.318424,18337.872268,23870.138832,1049.9944502
28AUG2020,28AUG2020,21104.958162,1411.318424,18338.82488,23871.091443,1050.0418385
29AUG2020,29AUG2020,21105.910773,1411.318424,18339.777492,23872.044055,1050.0892267
30AUG2020,30AUG2020,21106.863385,1411.318424,18340.730103,23872.996667,1050.136615
31AUG2020,31AUG2020,21107.815997,1411.318424,18341.682715,23873.949279,1050.1840032
01SEP2020,01SEP2020,21108.768609,1411.318424,18342.635327,23874.90189,1050.2313915
02SEP2020,02SEP2020,21109.72122,1411.318424,18343.587939,23875.854502,1050.2787797
03SEP2020,03SEP2020,21110.673832,1411.318424,18344.54055,23876.807114,1050.326168
04SEP2020,04SEP2020,21111.626444,1411.318424,18345.493162,23877.759726,1050.3735562
05SEP2020,05SEP2020,21112.579056,1411.318424,18346.445774,23878.712337,1050.4209445
06SEP2020,06SEP2020,21113.531667,1411.318424,18347.398386,23879.664949,1050.4683327
07SEP2020,07SEP2020,21114.484279,1411.318424,18348.350997,23880.617561,1050.515721
08SEP2020,08SEP2020,21115.436891,1411.318424,18349.303609,23881.570173,1050.5631092
09SEP2020,09SEP2020,21116.389503,1411.318424,18350.256221,23882.522784,1050.6104975
10SEP2020,10SEP2020,21117.342114,1411.318424,18351.208833,23883.475396,1050.6578857
11SEP2020,11SEP2020,21118.294726,1411.318424,18352.161444,23884.428008,1050.705274
12SEP2020,12SEP2020,21119.247338,1411.318424,18353.114056,23885.38062,1050.7526622
13SEP2020,13SEP2020,21120.19995,1411.318424,18354.066668,23886.333231,1050.8000505
14SEP2020,14SEP2020,21121.152561,1411.318424,18355.01928,23887.285843,1050.8474388
15SEP2020,15SEP2020,21122.105173,1411.318424,18355.971891,23888.238455,1050.894827
16SEP2020,16SEP2020,21123.057785,1411.318424,18356.924503,23889.191066,1050.9422153
17SEP2020,17SEP2020,21124.010396,1411.318424,18357.877115,23890.143678,1050.9896035
18SEP2020,18SEP2020,21124.963008,1411.318424,18358.829726,23891.09629,1051.0369918
19SEP2020,19SEP2020,21125.91562,1411.318424,18359.782338,23892.048902,1051.08438
20SEP2020,20SEP2020,21126.868232,1411.318424,18360.73495,23893.001513,1051.1317683
21SEP2020,21SEP2020,21127.820843,1411.318424,18361.687562,23893.954125,1051.1791565
22SEP2020,22SEP2020,21128.773455,1411.318424,18362.640173,23894.906737,1051.2265448
23SEP2020,23SEP2020,21129.726067,1411.318424,18363.592785,23895.859349,1051.273933
24SEP2020,24SEP2020,21130.678679,1411.318424,18364.545397,23896.81196,1051.3213213
25SEP2020,25SEP2020,21131.63129,1411.318424,18365.498009,23897.764572,1051.3687095
26SEP2020,26SEP2020,21132.583902,1411.318424,18366.45062,23898.717184,1051.4160978
27SEP2020,27SEP2020,21133.536514,1411.318424,18367.403232,23899.669796,1051.463486
28SEP2020,28SEP2020,21134.489126,1411.318424,18368.355844,23900.622407,1051.5108743
29SEP2020,29SEP2020,21135.441737,1411.318424,18369.308456,23901.575019,1051.5582625
30SEP2020,30SEP2020,21136.394349,1411.318424,18370.261067,23902.527631,1051.6056508
01OCT2020,01OCT2020,21137.346961,1411.318424,18371.213679,23903.480243,1051.653039
02OCT2020,02OCT2020,21138.299573,1411.318424,18372.166291,23904.432854,1051.7004273
03OCT2020,03OCT2020,21139.252184,1411.318424,18373.118903,23905.385466,1051.7478155
04OCT2020,04OCT2020,21140.204796,1411.318424,18374.071514,23906.338078,1051.7952038
05OCT2020,05OCT2020,21141.157408,1411.318424,18375.024126,23907.29069,1051.842592
06OCT2020,06OCT2020,21142.11002,1411.318424,18375.976738,23908.243301,1051.8899803
07OCT2020,07OCT2020,21143.062631,1411.318424,18376.92935,23909.195913,1051.9373685
08OCT2020,08OCT2020,21144.015243,1411.318424,18377.881961,23910.148525,1051.9847568
09OCT2020,09OCT2020,21144.967855,1411.318424,18378.834573,23911.101137,1052.0321451
10OCT2020,10OCT2020,21145.920467,1411.318424,18379.787185,23912.053748,1052.0795333
11OCT2020,11OCT2020,21146.873078,1411.318424,18380.739797,23913.00636,1052.1269216
12OCT2020,12OCT2020,21147.82569,1411.318424,18381.692408,23913.958972,1052.1743098
13OCT2020,13OCT2020,21148.778302,1411.318424,18382.64502,23914.911584,1052.2216981
14OCT2020,14OCT2020,21149.730914,1411.318424,18383.597632,23915.864195,1052.2690863
15OCT2020,15OCT2020,21150.683525,1411.318424,18384.550244,23916.816807,1052.3164746
16OCT2020,16OCT2020,21151.636137,1411.318424,18385.502855,23917.769419,1052.3638628
17OCT2020,17OCT2020,21152.588749,1411.318424,18386.455467,23918.722031,1052.4112511
18OCT2020,18OCT2020,21153.541361,1411.318424,18387.408079,23919.674642,1052.4586393
19OCT2020,19OCT2020,21154.493972,1411.318424,18388.360691,23920.627254,1052.5060276
20OCT2020,20OCT2020,21155.446584,1411.318424,18389.313302,23921.579866,1052.5534158
21OCT2020,21OCT2020,21156.399196,1411.318424,18390.265914,23922.532478,1052.6008041
22OCT2020,22OCT2020,21157.351808,1411.318424,18391.218526,23923.485089,1052.6481923
23OCT2020,23OCT2020,21158.304419,1411.318424,18392.171138,23924.437701,1052.6955806
24OCT2020,24OCT2020,21159.257031,1411.318424,18393.123749,23925.390313,1052.7429688
25OCT2020,25OCT2020,21160.209643,1411.318424,18394.076361,23926.342925,1052.7903571
26OCT2020,26OCT2020,21161.162255,1411.318424,18395.028973,23927.295536,1052.8377453
27OCT2020,27OCT2020,21162.114866,1411.318424,18395.981585,23928.248148,1052.8851336
28OCT2020,28OCT2020,21163.067478,1411.318424,18396.934196,23929.20076,1052.9325218
29OCT2020,29OCT2020,21164.02009,1411.318424,18397.886808,23930.153372,1052.9799101
30OCT2020,30OCT2020,21164.972702,1411.318424,18398.83942,23931.105983,1053.0272983
31OCT2020,31OCT2020,21165.925313,1411.318424,18399.792032,23932.058595,1053.0746866
01NOV2020,,21166.877925,1411.318424,18400.744643,23933.011207,
02NOV2020,,18647.506328,3660.5617024,11472.937228,25822.075428,
03NOV2020,,14670.092849,6467.0856242,1994.8379404,27345.347757,
04NOV2020,,9928.2170403,9067.3544927,-7843.4712,27699.905281,
05NOV2020,,5496.4365135,10839.629727,-15748.84736,26741.720384,
06NOV2020,,2273.0975702,11668.767348,-20597.26618,25143.461316,
07NOV2020,,551.95871445,11894.575247,-22760.98038,23864.89781,
